2016,Mexico,Hostigamiento sexual,Hostigamiento sexual,2,6,7,14,5,10,4
2016,Mexico,Violaci�n simple,Violaci�n simple,75,142,102,117,155,106,137
2016,Mexico,Violaci�n equiparada,Violaci�n equiparada,43,49,76,83,52,47,35
2016,Mexico,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,9,4,9,11,8,11,11
2016,Michoacan de Ocampo,Abuso sexual,Abuso sexual,22,18,20,20,17,21,8
2016,Michoacan de Ocampo,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2016,Michoacan de Ocampo,Hostigamiento sexual,Hostigamiento sexual,5,4,3,7,7,5,5
2016,Michoacan de Ocampo,Violaci�n simple,Violaci�n simple,27,21,19,28,32,21,22
2016,Michoacan de Ocampo,Violaci�n equiparada,Violaci�n equiparada,3,1,2,1,0,1,0
2016,Michoacan de Ocampo,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,5,4,5,4,1,3,3
2016,Morelos,Abuso sexual,Abuso sexual,26,24,42,35,32,41,29
2016,Morelos,Acoso sexual,Acoso sexual,0,0,0,0,1,0,0
2016,Morelos,Hostigamiento sexual,Hostigamiento sexual,1,5,9,5,8,9,3
2016,Morelos,Violaci�n simple,Violaci�n simple,37,28,37,27,35,29,34
2016,Morelos,Violaci�n equiparada,Violaci�n equiparada,0,0,1,0,0,1,1
2016,Morelos,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,7,15,7,13,9,8,11
2016,Nayarit,Abuso sexual,Abuso sexual,0,0,0,0,0,0,0
2016,Nayarit,Acoso sexual,Acoso sexual,1,1,0,1,1,0,0
2016,Nayarit,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0
2016,Nayarit,Violaci�n simple,Violaci�n simple,6,11,6,7,10,10,6
2016,Nayarit,Violaci�n equiparada,Violaci�n equiparada,1,0,1,0,1,2,0
2016,Nayarit,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,10,7,8,6,6,6,7
2016,Nuevo Leon,Abuso sexual,Abuso sexual,57,70,92,89,91,97,89
2016,Nuevo Leon,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2016,Nuevo Leon,Hostigamiento sexual,Hostigamiento sexual,3,2,1,2,1,5,2
2016,Nuevo Leon,Violaci�n simple,Violaci�n simple,45,50,54,66,52,64,55
2016,Nuevo Leon,Violaci�n equiparada,Violaci�n equiparada,13,14,18,25,21,29,20
2016,Nuevo Leon,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,24,26,39,44,49,39,40
2016,Oaxaca,Abuso sexual,Abuso sexual,38,35,26,51,32,42,35
2016,Oaxaca,Acoso sexual,Acoso sexual,3,0,3,5,6,1,4
2016,Oaxaca,Hostigamiento sexual,Hostigamiento sexual,1,2,1,4,1,4,4
2016,Oaxaca,Violaci�n simple,Violaci�n simple,34,34,45,35,32,40,37
2016,Oaxaca,Violaci�n equiparada,Violaci�n equiparada,4,7,3,4,6,5,6
2016,Oaxaca,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,7,5,10,12,13,12,14
2016,Puebla,Abuso sexual,Abuso sexual,0,0,0,0,0,0,0
2016,Puebla,Acoso sexual,Acoso sexual,5,8,12,8,10,9,5
2016,Puebla,Hostigamiento sexual,Hostigamiento sexual,3,1,3,5,3,3,0
2016,Puebla,Violaci�n simple,Violaci�n simple,44,42,45,46,53,40,50
2016,Puebla,Violaci�n equiparada,Violaci�n equiparada,6,6,5,12,8,10,10
2016,Puebla,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,34,47,45,60,66,45,44
2016,Queretaro,Abuso sexual,Abuso sexual,22,14,16,20,28,24,31
2016,Queretaro,Acoso sexual,Acoso sexual,1,4,3,6,4,5,6
2016,Queretaro,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0
2016,Queretaro,Violaci�n simple,Violaci�n simple,16,20,21,24,34,22,25
2016,Queretaro,Violaci�n equiparada,Violaci�n equiparada,1,1,4,1,3,6,7
2016,Queretaro,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,4,4,2,9,1,5
2016,Quintana Roo,Abuso sexual,Abuso sexual,30,16,25,25,32,26,28
2016,Quintana Roo,Acoso sexual,Acoso sexual,1,6,4,0,1,4,2
2016,Quintana Roo,Hostigamiento sexual,Hostigamiento sexual,0,0,0,1,0,0,0
2016,Quintana Roo,Violaci�n simple,Violaci�n simple,22,17,21,29,21,11,14
2016,Quintana Roo,Violaci�n equiparada,Violaci�n equiparada,0,2,0,0,1,4,0
2016,Quintana Roo,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,2,3,3,1,3
2016,San Luis Potosi,Abuso sexual,Abuso sexual,11,20,21,35,18,4,28
2016,San Luis Potosi,Acoso sexual,Acoso sexual,5,6,7,4,0,12,0
2016,San Luis Potosi,Hostigamiento sexual,Hostigamiento sexual,2,2,0,2,1,6,4
2016,San Luis Potosi,Violaci�n simple,Violaci�n simple,8,24,11,24,16,17,29
2016,San Luis Potosi,Violaci�n equiparada,Violaci�n equiparada,2,4,3,5,4,1,2
2016,San Luis Potosi,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,2,6,7,6,3,1
2016,Sinaloa,Abuso sexual,Abuso sexual,13,15,25,23,19,30,21
2016,Sinaloa,Acoso sexual,Acoso sexual,0,0,3,0,2,0,0
2016,Sinaloa,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0
2016,Sinaloa,Violaci�n simple,Violaci�n simple,17,14,14,13,20,9,10
2016,Sinaloa,Violaci�n equiparada,Violaci�n equiparada,0,1,3,2,4,6,3
2016,Sinaloa,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,5,5,6,7,7,9
2016,Sonora,Abuso sexual,Abuso sexual,18,22,25,37,36,61,72
2016,Sonora,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0
2016,Sonora,Hostigamiento sexual,Hostigamiento sexual,0,2,0,1,2,2,4
2016,Sonora,Violaci�n simple,Violaci�n simple,10,25,13,17,12,27,25
2016,Sonora,Violaci�n equiparada,Violaci�n equiparada,0,3,0,1,2,5,7
2016,Sonora,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,4,17,9,12,11,26,12
2016,Tabasco,Abuso sexual,Abuso sexual,5,10,7,9,13,10,9
