A_o,Estado,Tipo_de_abuso,Subtipo_de_Abuso,Mes,Valor
2023,Aguascalientes,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,42
2023,Baja California,Abuso sexual,Abuso sexual,Enero,118
2023,Baja California,Acoso sexual,Acoso sexual,Enero,0
2023,Baja California,Hostigamiento sexual,Hostigamiento sexual,Enero,34
2023,Baja California,Violacion simple,Violacion simple,Enero,39
2023,Baja California,Violacion equiparada,Violacion equiparada,Enero,23
2023,Baja California,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,29
2023,Baja California Sur,Abuso sexual,Abuso sexual,Enero,30
2023,Baja California Sur,Acoso sexual,Acoso sexual,Enero,7
2023,Baja California Sur,Hostigamiento sexual,Hostigamiento sexual,Enero,4
2023,Baja California Sur,Violacion simple,Violacion simple,Enero,18
2023,Baja California Sur,Violacion equiparada,Violacion equiparada,Enero,0
2023,Baja California Sur,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,7
2023,Campeche,Abuso sexual,Abuso sexual,Enero,28
2023,Campeche,Acoso sexual,Acoso sexual,Enero,11
2023,Campeche,Hostigamiento sexual,Hostigamiento sexual,Enero,4
2023,Campeche,Violacion simple,Violacion simple,Enero,6
2023,Campeche,Violacion equiparada,Violacion equiparada,Enero,18
2023,Campeche,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,3
2023,Coahuila de Zaragoza,Abuso sexual,Abuso sexual,Enero,68
2023,Coahuila de Zaragoza,Acoso sexual,Acoso sexual,Enero,28
2023,Coahuila de Zaragoza,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2023,Coahuila de Zaragoza,Violacion simple,Violacion simple,Enero,10
2023,Coahuila de Zaragoza,Violacion equiparada,Violacion equiparada,Enero,21
2023,Coahuila de Zaragoza,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,3
2023,Colima,Abuso sexual,Abuso sexual,Enero,28
2023,Colima,Acoso sexual,Acoso sexual,Enero,0
2023,Colima,Hostigamiento sexual,Hostigamiento sexual,Enero,3
2023,Colima,Violacion simple,Violacion simple,Enero,15
2023,Colima,Violacion equiparada,Violacion equiparada,Enero,0
2023,Colima,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,12
2023,Chiapas,Abuso sexual,Abuso sexual,Enero,13
2023,Chiapas,Acoso sexual,Acoso sexual,Enero,7
2023,Chiapas,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2023,Chiapas,Violacion simple,Violacion simple,Enero,32
2023,Chiapas,Violacion equiparada,Violacion equiparada,Enero,0
2023,Chiapas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,54
2023,Chihuahua,Abuso sexual,Abuso sexual,Enero,152
2023,Chihuahua,Acoso sexual,Acoso sexual,Enero,28
2023,Chihuahua,Hostigamiento sexual,Hostigamiento sexual,Enero,6
2023,Chihuahua,Violacion simple,Violacion simple,Enero,84
2023,Chihuahua,Violacion equiparada,Violacion equiparada,Enero,21
2023,Chihuahua,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,40
2023,Ciudad de Mexico,Abuso sexual,Abuso sexual,Enero,329
2023,Ciudad de Mexico,Acoso sexual,Acoso sexual,Enero,140
2023,Ciudad de Mexico,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2023,Ciudad de Mexico,Violacion simple,Violacion simple,Enero,62
2023,Ciudad de Mexico,Violacion equiparada,Violacion equiparada,Enero,154
2023,Ciudad de Mexico,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,130
2023,Durango,Abuso sexual,Abuso sexual,Enero,28
2023,Durango,Acoso sexual,Acoso sexual,Enero,6
2023,Durango,Hostigamiento sexual,Hostigamiento sexual,Enero,1
2023,Durango,Violacion simple,Violacion simple,Enero,20
2023,Durango,Violacion equiparada,Violacion equiparada,Enero,0
2023,Durango,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,13
2023,Guanajuato,Abuso sexual,Abuso sexual,Enero,95
2023,Guanajuato,Acoso sexual,Acoso sexual,Enero,26
2023,Guanajuato,Hostigamiento sexual,Hostigamiento sexual,Enero,8
2023,Guanajuato,Violacion simple,Violacion simple,Enero,52
2023,Guanajuato,Violacion equiparada,Violacion equiparada,Enero,4
2023,Guanajuato,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,1
2023,Guerrero,Abuso sexual,Abuso sexual,Enero,30
2023,Guerrero,Acoso sexual,Acoso sexual,Enero,11
2023,Guerrero,Hostigamiento sexual,Hostigamiento sexual,Enero,4
2023,Guerrero,Violacion simple,Violacion simple,Enero,16
2023,Guerrero,Violacion equiparada,Violacion equiparada,Enero,23
2023,Guerrero,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,1
2023,Hidalgo,Abuso sexual,Abuso sexual,Enero,57
2023,Hidalgo,Acoso sexual,Acoso sexual,Enero,0
2023,Hidalgo,Hostigamiento sexual,Hostigamiento sexual,Enero,12
2023,Hidalgo,Violacion simple,Violacion simple,Enero,39
2023,Hidalgo,Violacion equiparada,Violacion equiparada,Enero,57
2023,Hidalgo,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,25
2023,Jalisco,Abuso sexual,Abuso sexual,Enero,331
2023,Jalisco,Acoso sexual,Acoso sexual,Enero,24
2023,Jalisco,Hostigamiento sexual,Hostigamiento sexual,Enero,7
2023,Jalisco,Violacion simple,Violacion simple,Enero,56
2023,Jalisco,Violacion equiparada,Violacion equiparada,Enero,2
2023,Jalisco,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,99
2023,Mexico,Abuso sexual,Abuso sexual,Enero,393
2023,Mexico,Acoso sexual,Acoso sexual,Enero,380
2023,Mexico,Hostigamiento sexual,Hostigamiento sexual,Enero,27
2023,Mexico,Violacion simple,Violacion simple,Enero,163
2023,Mexico,Violacion equiparada,Violacion equiparada,Enero,110
2023,Mexico,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,5
2023,Michoacan de Ocampo,Abuso sexual,Abuso sexual,Enero,48
2023,Michoacan de Ocampo,Acoso sexual,Acoso sexual,Enero,14
2023,Michoacan de Ocampo,Hostigamiento sexual,Hostigamiento sexual,Enero,3
2023,Michoacan de Ocampo,Violacion simple,Violacion simple,Enero,39
2023,Michoacan de Ocampo,Violacion equiparada,Violacion equiparada,Enero,14
2023,Michoacan de Ocampo,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,28
2023,Morelos,Abuso sexual,Abuso sexual,Enero,46
2023,Morelos,Acoso sexual,Acoso sexual,Enero,3
2023,Morelos,Hostigamiento sexual,Hostigamiento sexual,Enero,10
2023,Morelos,Violacion simple,Violacion simple,Enero,34
2023,Morelos,Violacion equiparada,Violacion equiparada,Enero,0
2023,Morelos,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,3
2023,Nayarit,Abuso sexual,Abuso sexual,Enero,0
2023,Nayarit,Acoso sexual,Acoso sexual,Enero,5
2023,Nayarit,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2023,Nayarit,Violacion simple,Violacion simple,Enero,20
2023,Nayarit,Violacion equiparada,Violacion equiparada,Enero,3
2023,Nayarit,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,26
2023,Nuevo Leon,Abuso sexual,Abuso sexual,Enero,141
2023,Nuevo Leon,Acoso sexual,Acoso sexual,Enero,67
2023,Nuevo Leon,Hostigamiento sexual,Hostigamiento sexual,Enero,6
2023,Nuevo Leon,Violacion simple,Violacion simple,Enero,86
2023,Nuevo Leon,Violacion equiparada,Violacion equiparada,Enero,51
2023,Nuevo Leon,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,67
2023,Oaxaca,Abuso sexual,Abuso sexual,Enero,45
2023,Oaxaca,Acoso sexual,Acoso sexual,Enero,21
2023,Oaxaca,Hostigamiento sexual,Hostigamiento sexual,Enero,3
2023,Oaxaca,Violacion simple,Violacion simple,Enero,52
2023,Oaxaca,Violacion equiparada,Violacion equiparada,Enero,25
2023,Oaxaca,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,1
2023,Puebla,Abuso sexual,Abuso sexual,Enero,68
2023,Puebla,Acoso sexual,Acoso sexual,Enero,17
2023,Puebla,Hostigamiento sexual,Hostigamiento sexual,Enero,4
2023,Puebla,Violacion simple,Violacion simple,Enero,31
2023,Puebla,Violacion equiparada,Violacion equiparada,Enero,26
2023,Puebla,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,76
2023,Queretaro,Abuso sexual,Abuso sexual,Enero,60
2023,Queretaro,Acoso sexual,Acoso sexual,Enero,67
2023,Queretaro,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2023,Queretaro,Violacion simple,Violacion simple,Enero,25
2023,Queretaro,Violacion equiparada,Violacion equiparada,Enero,22
2023,Queretaro,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,6
2023,Quintana Roo,Abuso sexual,Abuso sexual,Enero,105
2023,Quintana Roo,Acoso sexual,Acoso sexual,Enero,23
2023,Quintana Roo,Hostigamiento sexual,Hostigamiento sexual,Enero,3
2023,Quintana Roo,Violacion simple,Violacion simple,Enero,62
2023,Quintana Roo,Violacion equiparada,Violacion equiparada,Enero,0
2023,Quintana Roo,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,53
2023,San Luis Potosi,Abuso sexual,Abuso sexual,Enero,44
2023,San Luis Potosi,Acoso sexual,Acoso sexual,Enero,18
2023,San Luis Potosi,Hostigamiento sexual,Hostigamiento sexual,Enero,4
2023,San Luis Potosi,Violacion simple,Violacion simple,Enero,54
2023,San Luis Potosi,Violacion equiparada,Violacion equiparada,Enero,0
2023,San Luis Potosi,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,18
2023,Sinaloa,Abuso sexual,Abuso sexual,Enero,43
2023,Sinaloa,Acoso sexual,Acoso sexual,Enero,15
2023,Sinaloa,Hostigamiento sexual,Hostigamiento sexual,Enero,2
2023,Sinaloa,Violacion simple,Violacion simple,Enero,28
2023,Sinaloa,Violacion equiparada,Violacion equiparada,Enero,10
2023,Sinaloa,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,11
2023,Sonora,Abuso sexual,Abuso sexual,Enero,55
2023,Sonora,Acoso sexual,Acoso sexual,Enero,10
2023,Sonora,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2023,Sonora,Violacion simple,Violacion simple,Enero,11
2023,Sonora,Violacion equiparada,Violacion equiparada,Enero,3
2023,Sonora,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,6
2023,Tabasco,Abuso sexual,Abuso sexual,Enero,21
2023,Tabasco,Acoso sexual,Acoso sexual,Enero,0
2023,Tabasco,Hostigamiento sexual,Hostigamiento sexual,Enero,26
2023,Tabasco,Violacion simple,Violacion simple,Enero,26
2023,Tabasco,Violacion equiparada,Violacion equiparada,Enero,0
2023,Tabasco,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,74
2023,Tamaulipas,Abuso sexual,Abuso sexual,Enero,74
2023,Tamaulipas,Acoso sexual,Acoso sexual,Enero,18
2023,Tamaulipas,Hostigamiento sexual,Hostigamiento sexual,Enero,2
2023,Tamaulipas,Violacion simple,Violacion simple,Enero,49
2023,Tamaulipas,Violacion equiparada,Violacion equiparada,Enero,0
2023,Tamaulipas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,19
2023,Tlaxcala,Abuso sexual,Abuso sexual,Enero,3
2023,Tlaxcala,Acoso sexual,Acoso sexual,Enero,0
2023,Tlaxcala,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2023,Tlaxcala,Violacion simple,Violacion simple,Enero,2
2023,Tlaxcala,Violacion equiparada,Violacion equiparada,Enero,0
2023,Tlaxcala,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,0
2023,Veracruz de Ignacio de la Llave,Abuso sexual,Abuso sexual,Enero,78
2023,Veracruz de Ignacio de la Llave,Acoso sexual,Acoso sexual,Enero,30
2023,Veracruz de Ignacio de la Llave,Hostigamiento sexual,Hostigamiento sexual,Enero,9
2023,Veracruz de Ignacio de la Llave,Violacion simple,Violacion simple,Enero,24
2023,Veracruz de Ignacio de la Llave,Violacion equiparada,Violacion equiparada,Enero,1
2023,Veracruz de Ignacio de la Llave,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,103
2023,Yucatan,Abuso sexual,Abuso sexual,Enero,10
2023,Yucatan,Acoso sexual,Acoso sexual,Enero,1
2023,Yucatan,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2023,Yucatan,Violacion simple,Violacion simple,Enero,4
2023,Yucatan,Violacion equiparada,Violacion equiparada,Enero,0
2023,Yucatan,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,0
2023,Zacatecas,Abuso sexual,Abuso sexual,Enero,17
2023,Zacatecas,Acoso sexual,Acoso sexual,Enero,5
2023,Zacatecas,Hostigamiento sexual,Hostigamiento sexual,Enero,1
2023,Zacatecas,Violacion simple,Violacion simple,Enero,7
2023,Zacatecas,Violacion equiparada,Violacion equiparada,Enero,11
2023,Zacatecas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,19
2015,Aguascalientes,Abuso sexual,Abuso sexual,Enero,6
2015,Aguascalientes,Acoso sexual,Acoso sexual,Enero,0
2015,Aguascalientes,Hostigamiento sexual,Hostigamiento sexual,Enero,1
2015,Aguascalientes,Violacion simple,Violacion simple,Enero,5
2015,Aguascalientes,Violacion equiparada,Violacion equiparada,Enero,0
2015,Aguascalientes,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,19
2015,Baja California,Abuso sexual,Abuso sexual,Enero,87
2015,Baja California,Acoso sexual,Acoso sexual,Enero,0
2015,Baja California,Hostigamiento sexual,Hostigamiento sexual,Enero,12
2015,Baja California,Violacion simple,Violacion simple,Enero,55
2015,Baja California,Violacion equiparada,Violacion equiparada,Enero,32
2015,Baja California,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,25
2015,Baja California Sur,Abuso sexual,Abuso sexual,Enero,0
2015,Baja California Sur,Acoso sexual,Acoso sexual,Enero,3
2015,Baja California Sur,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2015,Baja California Sur,Violacion simple,Violacion simple,Enero,8
2015,Baja California Sur,Violacion equiparada,Violacion equiparada,Enero,0
2015,Baja California Sur,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,10
2015,Campeche,Abuso sexual,Abuso sexual,Enero,0
2015,Campeche,Acoso sexual,Acoso sexual,Enero,0
2015,Campeche,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2015,Campeche,Violacion simple,Violacion simple,Enero,6
2015,Campeche,Violacion equiparada,Violacion equiparada,Enero,4
2015,Campeche,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,2
2015,Coahuila de Zaragoza,Abuso sexual,Abuso sexual,Enero,19
2015,Coahuila de Zaragoza,Acoso sexual,Acoso sexual,Enero,5
2015,Coahuila de Zaragoza,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2015,Coahuila de Zaragoza,Violacion simple,Violacion simple,Enero,5
2015,Coahuila de Zaragoza,Violacion equiparada,Violacion equiparada,Enero,1
2015,Coahuila de Zaragoza,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,5
2015,Colima,Abuso sexual,Abuso sexual,Enero,8
2015,Colima,Acoso sexual,Acoso sexual,Enero,0
2015,Colima,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2015,Colima,Violacion simple,Violacion simple,Enero,4
2015,Colima,Violacion equiparada,Violacion equiparada,Enero,0
2015,Colima,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,0
2015,Chiapas,Abuso sexual,Abuso sexual,Enero,16
2015,Chiapas,Acoso sexual,Acoso sexual,Enero,0
2015,Chiapas,Hostigamiento sexual,Hostigamiento sexual,Enero,1
2015,Chiapas,Violacion simple,Violacion simple,Enero,63
2015,Chiapas,Violacion equiparada,Violacion equiparada,Enero,0
2015,Chiapas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,4
2015,Chihuahua,Abuso sexual,Abuso sexual,Enero,60
2015,Chihuahua,Acoso sexual,Acoso sexual,Enero,0
2015,Chihuahua,Hostigamiento sexual,Hostigamiento sexual,Enero,9
2015,Chihuahua,Violacion simple,Violacion simple,Enero,40
2015,Chihuahua,Violacion equiparada,Violacion equiparada,Enero,13
2015,Chihuahua,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,6
2015,Ciudad de Mexico,Abuso sexual,Abuso sexual,Enero,96
2015,Ciudad de Mexico,Acoso sexual,Acoso sexual,Enero,1
2015,Ciudad de Mexico,Hostigamiento sexual,Hostigamiento sexual,Enero,0
2015,Ciudad de Mexico,Violacion simple,Violacion simple,Enero,32
2015,Ciudad de Mexico,Violacion equiparada,Violacion equiparada,Enero,7
2015,Ciudad de Mexico,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,1
